Timestamp,Variable,Raw_Value,Norm_Value_min-max
2023-06-30,struc_pressure_外卖骑手,1794,6.726094003241491
2023-07-31,struc_pressure_外卖骑手,2000,23.419773095623984
2023-08-31,struc_pressure_外卖骑手,2000,23.419773095623984
2023-09-30,struc_pressure_外卖骑手,1778,5.429497568881685
2023-10-31,struc_pressure_外卖骑手,2235,42.463533225283626
2023-11-30,struc_pressure_外卖骑手,2292,47.08265802269044
2023-12-31,struc_pressure_外卖骑手,2912,97.3257698541329
2024-01-31,struc_pressure_外卖骑手,2772,85.9805510534846
2024-02-29,struc_pressure_外卖骑手,2391,55.10534846029174
2024-03-31,struc_pressure_外卖骑手,2120,33.14424635332253
2024-04-30,struc_pressure_外卖骑手,1963,20.42139384116694
2024-05-31,struc_pressure_外卖骑手,2046,27.14748784440843
2024-06-30,struc_pressure_外卖骑手,2687,79.09238249594813
2024-07-31,struc_pressure_外卖骑手,2171,37.27714748784441
2024-08-31,struc_pressure_外卖骑手,2064,28.606158833063212
2024-09-30,struc_pressure_外卖骑手,2295,47.3257698541329
2024-10-31,struc_pressure_外卖骑手,2525,65.96434359805511
2024-11-30,struc_pressure_外卖骑手,2427,58.0226904376013
2024-12-31,struc_pressure_外卖骑手,2945,100.0
2023-01-31,struc_pressure_快递员,1778,62.33766233766234
2023-02-28,struc_pressure_快递员,1250,0.0
2023-03-31,struc_pressure_快递员,1349,11.688311688311687
2023-04-30,struc_pressure_快递员,1477,26.80047225501771
2023-05-31,struc_pressure_快递员,1292,4.958677685950414
2023-06-30,struc_pressure_快递员,1303,6.257378984651712
2023-07-31,struc_pressure_快递员,1572,38.01652892561984
2023-08-31,struc_pressure_快递员,1497,29.161747343565526
2023-09-30,struc_pressure_快递员,1565,37.1900826446281
2023-10-31,struc_pressure_快递员,1375,14.757969303423849
2023-11-30,struc_pressure_快递员,1322,8.500590318772137
2023-12-31,struc_pressure_快递员,1820,67.29634002361276
2024-01-31,struc_pressure_快递员,1812,66.35182998819363
2024-02-29,struc_pressure_快递员,1339,10.50767414403778
2024-03-31,struc_pressure_快递员,1469,25.85596221959858
2024-04-30,struc_pressure_快递员,1839,69.53955135773317
2024-05-31,struc_pressure_快递员,1622,43.91971664698938
2024-06-30,struc_pressure_快递员,1549,35.30106257378985
2024-07-31,struc_pressure_快递员,1611,42.621015348288076
2024-08-31,struc_pressure_快递员,1540,34.238488783943325
2024-09-30,struc_pressure_快递员,1627,44.510035419126325
2024-10-31,struc_pressure_快递员,1567,37.42621015348288
2024-11-30,struc_pressure_快递员,1619,43.565525383707204
2024-12-31,struc_pressure_快递员,2097,100.0
2023-01-31,struc_pressure_送外卖,5504,44.17784050811574
2023-02-28,struc_pressure_送外卖,4482,8.115737473535638
2023-03-31,struc_pressure_送外卖,4252,0.0
2023-04-30,struc_pressure_送外卖,4429,6.245589273112209
2023-05-31,struc_pressure_送外卖,5138,31.263232180663376
2023-06-30,struc_pressure_送外卖,4807,19.58362738179252
2023-07-31,struc_pressure_送外卖,4912,23.288637967537053
2023-08-31,struc_pressure_送外卖,5677,50.28228652081863
2023-09-30,struc_pressure_送外卖,5049,28.122794636556105
2023-10-31,struc_pressure_送外卖,4454,7.127734650670431
2023-11-30,struc_pressure_送外卖,4695,15.631616090331688
2023-12-31,struc_pressure_送外卖,6486,78.82851093860268
2024-01-31,struc_pressure_送外卖,5802,54.69301340860974
2024-02-29,struc_pressure_送外卖,5663,49.788285109386024
2024-03-31,struc_pressure_送外卖,4833,20.501058574453072
2024-04-30,struc_pressure_送外卖,4677,14.996471418489769
2024-05-31,struc_pressure_送外卖,5334,38.17925194071983
2024-06-30,struc_pressure_送外卖,6105,65.38461538461539
2024-07-31,struc_pressure_送外卖,5560,46.15384615384615
2024-08-31,struc_pressure_送外卖,5932,59.28016937191249
2024-09-30,struc_pressure_送外卖,5503,44.14255469301341
2024-10-31,struc_pressure_送外卖,5287,36.52081863091038
2024-11-30,struc_pressure_送外卖,5461,42.6605504587156
2024-12-31,struc_pressure_送外卖,7086,100.0
2023-01-31,struc_pressure_兼职,2542,88.66071428571428
2023-02-28,struc_pressure_兼职,1955,36.25
2023-03-31,struc_pressure_兼职,2008,40.982142857142854
2023-04-30,struc_pressure_兼职,1549,0.0
2023-05-31,struc_pressure_兼职,2065,46.07142857142857
2023-06-30,struc_pressure_兼职,2357,72.14285714285714
2023-07-31,struc_pressure_兼职,2272,64.55357142857143
2023-08-31,struc_pressure_兼职,2280,65.26785714285714
2023-09-30,struc_pressure_兼职,2241,61.78571428571429
2023-10-31,struc_pressure_兼职,1821,24.285714285714285
2023-11-30,struc_pressure_兼职,2062,45.80357142857142
2023-12-31,struc_pressure_兼职,2325,69.28571428571428
2024-01-31,struc_pressure_兼职,2608,94.55357142857143
2024-02-29,struc_pressure_兼职,1981,38.57142857142858
2024-03-31,struc_pressure_兼职,2168,55.267857142857146
2024-04-30,struc_pressure_兼职,2312,68.125
2024-05-31,struc_pressure_兼职,1968,37.410714285714285
2024-06-30,struc_pressure_兼职,2013,41.42857142857143
2024-07-31,struc_pressure_兼职,2176,55.98214285714286
2024-08-31,struc_pressure_兼职,2478,82.94642857142858
2024-09-30,struc_pressure_兼职,1931,34.10714285714286
2024-10-31,struc_pressure_兼职,2345,71.07142857142857
2024-11-30,struc_pressure_兼职,2130,51.87500000000001
2024-12-31,struc_pressure_兼职,2669,100.0
2023-01-31,struc_pressure_临时工,4243,39.416058394160586
2023-02-28,struc_pressure_临时工,3835,21.897810218978105
2023-03-31,struc_pressure_临时工,3325,0.0
2023-04-30,struc_pressure_临时工,4737,60.62687848862173
2023-05-31,struc_pressure_临时工,4102,33.361957921854874
2023-06-30,struc_pressure_临时工,4160,35.85229712322885
2023-07-31,struc_pressure_临时工,4243,39.416058394160586
2023-08-31,struc_pressure_临时工,3925,25.762129669386002
2023-09-30,struc_pressure_临时工,3577,10.820094461142121
2023-10-31,struc_pressure_临时工,3694,15.84370974667239
2023-11-30,struc_pressure_临时工,4283,41.13353370545298
2023-12-31,struc_pressure_临时工,4880,66.76685272649206
2024-01-31,struc_pressure_临时工,4686,58.43709746672392
2024-02-29,struc_pressure_临时工,4377,45.16960068699012
2024-03-31,struc_pressure_临时工,4680,58.17947617003006
2024-04-30,struc_pressure_临时工,3694,15.84370974667239
2024-05-31,struc_pressure_临时工,4390,45.727780163160155
2024-06-30,struc_pressure_临时工,4265,40.3606698153714
2024-07-31,struc_pressure_临时工,4503,50.57964791756119
2024-08-31,struc_pressure_临时工,4332,43.23744096178617
2024-09-30,struc_pressure_临时工,4485,49.80678402747961
2024-10-31,struc_pressure_临时工,4433,47.574066122799486
2024-11-30,struc_pressure_临时工,4787,62.77372262773723
2024-12-31,struc_pressure_临时工,5654,100.0
2023-01-31,struc_pressure_底层劳动岗位,2764,48.51729818780889
2023-02-28,struc_pressure_底层劳动岗位,2322,12.108731466227347
2023-03-31,struc_pressure_底层劳动岗位,2175,0.0
2023-04-30,struc_pressure_底层劳动岗位,2614,36.16144975288303
2023-05-31,struc_pressure_底层劳动岗位,2185,0.8237232289950577
2023-06-30,struc_pressure_底层劳动岗位,2545,30.477759472817134
2023-07-31,struc_pressure_底层劳动岗位,2900,59.71993410214168
2023-08-31,struc_pressure_底层劳动岗位,2785,50.24711696869851
2023-09-30,struc_pressure_底层劳动岗位,2217,3.459637561779242
2023-10-31,struc_pressure_底层劳动岗位,2573,32.78418451400329
2023-11-30,struc_pressure_底层劳动岗位,2382,17.051070840197692
2023-12-31,struc_pressure_底层劳动岗位,3389,100.0
2024-01-31,struc_pressure_底层劳动岗位,2900,59.71993410214168
2024-02-29,struc_pressure_底层劳动岗位,2745,46.952224052718286
2024-03-31,struc_pressure_底层劳动岗位,2906,60.21416803953872
2024-04-30,struc_pressure_底层劳动岗位,2627,37.23228995057661
2024-05-31,struc_pressure_底层劳动岗位,2717,44.64579901153213
2024-06-30,struc_pressure_底层劳动岗位,2702,43.41021416803954
2024-07-31,struc_pressure_底层劳动岗位,2701,43.32784184514003
2024-08-31,struc_pressure_底层劳动岗位,2596,34.67874794069193
2024-09-30,struc_pressure_底层劳动岗位,2737,46.29324546952224
2024-10-31,struc_pressure_底层劳动岗位,2863,56.672158154859964
2024-11-30,struc_pressure_底层劳动岗位,2260,7.00164744645799
2024-12-31,struc_pressure_底层劳动岗位,3373,98.68204283360791
